Country,Year,Gender,Metric,Value
Indonesia,2015,Female,Labour Force Participation Rate,50.731
Indonesia,2015,Male,Labour Force Participation Rate,82.413
Indonesia,2015,Female,Part Time Employment,43.78
Indonesia,2015,Male,Part Time Employment,29.71
Indonesia,2015,Female,Vulnerable Employment,56.62037104
Indonesia,2015,Male,Vulnerable Employment,41.8666857
"Iran, Islamic Rep.",2015,Female,Employment to population ratio,11.462
"Iran, Islamic Rep.",2015,Male,Employment to population ratio,61.452
"Iran, Islamic Rep.",2015,Female,Labour Force Participation Rate,14.256
"Iran, Islamic Rep.",2015,Male,Labour Force Participation Rate,67.856
"Iran, Islamic Rep.",2015,Female,Part Time Employment,49.15
"Iran, Islamic Rep.",2015,Male,Part Time Employment,19.48
"Iran, Islamic Rep.",2015,Female,Vulnerable Employment,42.15870861
"Iran, Islamic Rep.",2015,Male,Vulnerable Employment,39.33703017
Iraq,2015,Female,Employment to population ratio,11.052
Iraq,2015,Male,Employment to population ratio,66.779
Iraq,2015,Female,Labour Force Participation Rate,14.2
Iraq,2015,Male,Labour Force Participation Rate,73.004
Iraq,2015,Female,Vulnerable Employment,31.25207117
Iraq,2015,Male,Vulnerable Employment,27.83344561
Ireland,2015,Female,Employment to population ratio,49.964
Ireland,2015,Male,Employment to population ratio,61.651
Ireland,2015,Female,Labour Force Participation Rate,54.853
Ireland,2015,Male,Labour Force Participation Rate,69.064
Ireland,2015,Female,Part Time Employment,56.1
Ireland,2015,Male,Part Time Employment,28.81
Ireland,2015,Female,Vulnerable Employment,6.165351744
Ireland,2015,Male,Vulnerable Employment,16.71366413
Israel,2015,Female,Employment to population ratio,56.899
Israel,2015,Male,Employment to population ratio,67.606
Israel,2015,Female,Labour Force Participation Rate,60.092
Israel,2015,Male,Labour Force Participation Rate,71.212
Israel,2015,Female,Part Time Employment,46.23
Israel,2015,Male,Part Time Employment,23.61
Israel,2015,Female,Vulnerable Employment,6.912674556
Israel,2015,Male,Vulnerable Employment,8.991421107
Italy,2015,Female,Employment to population ratio,34.739
Italy,2015,Male,Employment to population ratio,52.239
Italy,2015,Female,Labour Force Participation Rate,39.789
Italy,2015,Male,Labour Force Participation Rate,58.908
Italy,2015,Female,Part Time Employment,51.38
Italy,2015,Male,Part Time Employment,23.88
Italy,2015,Female,Vulnerable Employment,14.24234702
Italy,2015,Male,Vulnerable Employment,20.30035789
Jamaica,2015,Female,Employment to population ratio,52.025
Jamaica,2015,Male,Employment to population ratio,68.07
Jamaica,2015,Female,Labour Force Participation Rate,58.756
Jamaica,2015,Male,Labour Force Participation Rate,72.913
Jamaica,2015,Female,Vulnerable Employment,30.56254773
Jamaica,2015,Male,Vulnerable Employment,41.99282913
Japan,2015,Female,Employment to population ratio,47.916
Japan,2015,Male,Employment to population ratio,67.72
Japan,2015,Female,Labour Force Participation Rate,49.445
Japan,2015,Male,Labour Force Participation Rate,70.259
Japan,2015,Female,Vulnerable Employment,8.477731203
Japan,2015,Male,Vulnerable Employment,9.07835365
Jordan,2015,Female,Employment to population ratio,10.477
Jordan,2015,Male,Employment to population ratio,52.61
Jordan,2015,Female,Labour Force Participation Rate,13.568
Jordan,2015,Male,Labour Force Participation Rate,59.175
Jordan,2015,Female,Vulnerable Employment,3.045560322
Jordan,2015,Male,Vulnerable Employment,9.88446277
Kazakhstan,2015,Female,Employment to population ratio,61.786
Kazakhstan,2015,Male,Employment to population ratio,72.898
Kazakhstan,2015,Female,Labour Force Participation Rate,65.383
Kazakhstan,2015,Male,Labour Force Participation Rate,76.227
Kazakhstan,2015,Female,Vulnerable Employment,24.86982787
Kazakhstan,2015,Male,Vulnerable Employment,26.34572189
Kenya,2015,Female,Employment to population ratio,69.262
Kenya,2015,Male,Employment to population ratio,75.29
Kenya,2015,Female,Labour Force Participation Rate,71.372
Kenya,2015,Male,Labour Force Participation Rate,77.297
Kenya,2015,Female,Vulnerable Employment,72.18820211
Kenya,2015,Male,Vulnerable Employment,54.27343394
"Korea, Dem. People's Rep.",2015,Female,Employment to population ratio,67.122
"Korea, Dem. People's Rep.",2015,Male,Employment to population ratio,77.346
"Korea, Dem. People's Rep.",2015,Female,Labour Force Participation Rate,69.242
"Korea, Dem. People's Rep.",2015,Male,Labour Force Participation Rate,79.584
"Korea, Dem. People's Rep.",2015,Female,Vulnerable Employment,89.43302718
"Korea, Dem. People's Rep.",2015,Male,Vulnerable Employment,74.68861574
"Korea, Rep.",2015,Female,Employment to population ratio,50.478
"Korea, Rep.",2015,Male,Employment to population ratio,71.449
"Korea, Rep.",2015,Female,Labour Force Participation Rate,52.301
"Korea, Rep.",2015,Male,Labour Force Participation Rate,74.114
"Korea, Rep.",2015,Female,Part Time Employment,24.4
"Korea, Rep.",2015,Male,Part Time Employment,11.47
"Korea, Rep.",2015,Female,Vulnerable Employment,20.15691503
"Korea, Rep.",2015,Male,Vulnerable Employment,19.39954221
Kosovo,2015,Female,Part Time Employment,25.26
Kosovo,2015,Male,Part Time Employment,12.33
Kuwait,2015,Female,Employment to population ratio,47.26
Kuwait,2015,Male,Employment to population ratio,86.2
Kuwait,2015,Female,Labour Force Participation Rate,49.617
Kuwait,2015,Male,Labour Force Participation Rate,87.331
Kuwait,2015,Female,Vulnerable Employment,0.036344663
Kuwait,2015,Male,Vulnerable Employment,0.653938841
Kyrgyz Republic,2015,Female,Employment to population ratio,52.901
Kyrgyz Republic,2015,Male,Employment to population ratio,73.911
Kyrgyz Republic,2015,Female,Labour Force Participation Rate,54.841
Kyrgyz Republic,2015,Male,Labour Force Participation Rate,76.354
Kyrgyz Republic,2015,Female,Part Time Employment,46.04
Kyrgyz Republic,2015,Male,Part Time Employment,25.83
Kyrgyz Republic,2015,Female,Vulnerable Employment,34.72543962
Kyrgyz Republic,2015,Male,Vulnerable Employment,39.72085708
Lao PDR,2015,Female,Employment to population ratio,55.081
Lao PDR,2015,Male,Employment to population ratio,62.178
Lao PDR,2015,Female,Labour Force Participation Rate,56.27
Lao PDR,2015,Male,Labour Force Participation Rate,63.99
Lao PDR,2015,Female,Vulnerable Employment,87.49921674
Lao PDR,2015,Male,Vulnerable Employment,76.06420556
Latvia,2015,Female,Employment to population ratio,49.434
Latvia,2015,Male,Employment to population ratio,59.914
Latvia,2015,Female,Labour Force Participation Rate,54.107
Latvia,2015,Male,Labour Force Participation Rate,67.384
Latvia,2015,Female,Part Time Employment,25.23
Latvia,2015,Male,Part Time Employment,14.69
Latvia,2015,Female,Vulnerable Employment,6.911789897
Latvia,2015,Male,Vulnerable Employment,9.722463006
Lebanon,2015,Female,Employment to population ratio,22.831
Lebanon,2015,Male,Employment to population ratio,63.3
Lebanon,2015,Female,Labour Force Participation Rate,26.147
Lebanon,2015,Male,Labour Force Participation Rate,68.69
Lebanon,2015,Female,Vulnerable Employment,12.25999717
Lebanon,2015,Male,Vulnerable Employment,25.08955278
Lesotho,2015,Female,Employment to population ratio,46.766
Lesotho,2015,Male,Employment to population ratio,62.518
Lesotho,2015,Female,Labour Force Participation Rate,57.275
Lesotho,2015,Male,Labour Force Participation Rate,73.102
Lesotho,2015,Female,Vulnerable Employment,31.69560388
Lesotho,2015,Male,Vulnerable Employment,34.92016615
Liberia,2015,Female,Employment to population ratio,70.463
Liberia,2015,Male,Employment to population ratio,79.835
Liberia,2015,Female,Labour Force Participation Rate,71.937
Liberia,2015,Male,Labour Force Participation Rate,82.318
Liberia,2015,Female,Vulnerable Employment,90.11151526
Liberia,2015,Male,Vulnerable Employment,65.80850059
Libya,2015,Female,Employment to population ratio,25.183
Libya,2015,Male,Employment to population ratio,51.045
Libya,2015,Female,Labour Force Participation Rate,33.899
Libya,2015,Male,Labour Force Participation Rate,61.067
Libya,2015,Female,Vulnerable Employment,9.111474459
Libya,2015,Male,Vulnerable Employment,15.14972513
Lithuania,2015,Female,Employment to population ratio,49.776
Lithuania,2015,Male,Employment to population ratio,58.296
Lithuania,2015,Female,Labour Force Participation Rate,54.194
Lithuania,2015,Male,Labour Force Participation Rate,64.838
Lithuania,2015,Female,Part Time Employment,26.99
Lithuania,2015,Male,Part Time Employment,14.78
Lithuania,2015,Female,Vulnerable Employment,8.68683634
Lithuania,2015,Male,Vulnerable Employment,11.31097516
Luxembourg,2015,Female,Employment to population ratio,50.561
Luxembourg,2015,Male,Employment to population ratio,61.418
Luxembourg,2015,Female,Labour Force Participation Rate,54.569
Luxembourg,2015,Male,Labour Force Participation Rate,65.411
Luxembourg,2015,Female,Part Time Employment,45.19
Luxembourg,2015,Male,Part Time Employment,19.59
Luxembourg,2015,Female,Vulnerable Employment,6.403949074
Luxembourg,2015,Male,Vulnerable Employment,6.013158075
"Macao SAR, China",2015,Female,Employment to population ratio,64.821
"Macao SAR, China",2015,Male,Employment to population ratio,74.442
"Macao SAR, China",2015,Female,Labour Force Participation Rate,65.878
"Macao SAR, China",2015,Male,Labour Force Participation Rate,75.971
"Macao SAR, China",2015,Female,Vulnerable Employment,2.32483783
"Macao SAR, China",2015,Male,Vulnerable Employment,4.369873627
Madagascar,2015,Female,Employment to population ratio,81.818
Madagascar,2015,Male,Employment to population ratio,87.376
Madagascar,2015,Female,Labour Force Participation Rate,83.322
Madagascar,2015,Male,Labour Force Participation Rate,88.955
Madagascar,2015,Female,Vulnerable Employment,90.03083459
Madagascar,2015,Male,Vulnerable Employment,81.37136145
Malawi,2015,Female,Employment to population ratio,61.45
Malawi,2015,Male,Employment to population ratio,71.398
Malawi,2015,Female,Labour Force Participation Rate,65.249
Malawi,2015,Male,Labour Force Participation Rate,74.43
Malawi,2015,Female,Vulnerable Employment,66.96298732
Malawi,2015,Male,Vulnerable Employment,55.35029374
Malaysia,2015,Female,Employment to population ratio,48.936
Malaysia,2015,Male,Employment to population ratio,75.806
Malaysia,2015,Female,Labour Force Participation Rate,50.653
Malaysia,2015,Male,Labour Force Participation Rate,78.087
Malaysia,2015,Female,Vulnerable Employment,25.3491649
Malaysia,2015,Male,Vulnerable Employment,20.045
Maldives,2015,Female,Employment to population ratio,37.4
Maldives,2015,Male,Employment to population ratio,65.237
Maldives,2015,Female,Labour Force Participation Rate,39.974
Maldives,2015,Male,Labour Force Participation Rate,69.91
Maldives,2015,Female,Vulnerable Employment,33.94973
Maldives,2015,Male,Vulnerable Employment,13.0839385
Mali,2015,Female,Employment to population ratio,60.381
Mali,2015,Male,Employment to population ratio,78.565
Mali,2015,Female,Labour Force Participation Rate,61.207
Mali,2015,Male,Labour Force Participation Rate,79.749
Mali,2015,Female,Vulnerable Employment,89.57071796
Mali,2015,Male,Vulnerable Employment,75.73617391
Malta,2015,Female,Employment to population ratio,40.513
Malta,2015,Male,Employment to population ratio,64.166
Malta,2015,Female,Labour Force Participation Rate,42.822
Malta,2015,Male,Labour Force Participation Rate,67.809
Malta,2015,Female,Part Time Employment,51.56
Malta,2015,Male,Part Time Employment,27.66
Malta,2015,Female,Vulnerable Employment,6.187544161
Malta,2015,Male,Vulnerable Employment,13.15297922
Mauritania,2015,Female,Employment to population ratio,23.485
Mauritania,2015,Male,Employment to population ratio,53.549
Mauritania,2015,Female,Labour Force Participation Rate,26.651
Mauritania,2015,Male,Labour Force Participation Rate,58.984
Mauritania,2015,Female,Vulnerable Employment,73.5729953
Mauritania,2015,Male,Vulnerable Employment,53.78349974
Mauritius,2015,Female,Employment to population ratio,40.936
Mauritius,2015,Male,Employment to population ratio,69.965
Mauritius,2015,Female,Labour Force Participation Rate,45.85
Mauritius,2015,Male,Labour Force Participation Rate,73.879
Mauritius,2015,Female,Part Time Employment,46.27
Mauritius,2015,Male,Part Time Employment,33.72
Mauritius,2015,Female,Vulnerable Employment,14.43719828
Mauritius,2015,Male,Vulnerable Employment,18.50062414
Mexico,2015,Female,Employment to population ratio,41.82
Mexico,2015,Male,Employment to population ratio,75.356
Mexico,2015,Female,Labour Force Participation Rate,43.77
Mexico,2015,Male,Labour Force Participation Rate,78.679
Mexico,2015,Female,Part Time Employment,37.45
Mexico,2015,Male,Part Time Employment,20.38
Mexico,2015,Female,Vulnerable Employment,30.50861463
Mexico,2015,Male,Vulnerable Employment,25.89683927
Moldova,2015,Female,Employment to population ratio,68.468
Moldova,2015,Male,Employment to population ratio,69.519
Moldova,2015,Female,Labour Force Participation Rate,69.39
Moldova,2015,Male,Labour Force Participation Rate,71.14
Moldova,2015,Female,Part Time Employment,21.44
Moldova,2015,Male,Part Time Employment,20.02
Moldova,2015,Female,Vulnerable Employment,59.49350609
Moldova,2015,Male,Vulnerable Employment,61.64576661
Mongolia,2015,Female,Employment to population ratio,51.597
Mongolia,2015,Male,Employment to population ratio,62.413
Mongolia,2015,Female,Labour Force Participation Rate,53.885
Mongolia,2015,Male,Labour Force Participation Rate,65.962
Mongolia,2015,Female,Vulnerable Employment,47.41443091
Mongolia,2015,Male,Vulnerable Employment,51.05520074
Montenegro,2015,Female,Employment to population ratio,39.462
Montenegro,2015,Male,Employment to population ratio,49.52
Montenegro,2015,Female,Labour Force Participation Rate,47.721
Montenegro,2015,Male,Labour Force Participation Rate,60.212
Montenegro,2015,Female,Part Time Employment,11.25
Montenegro,2015,Male,Part Time Employment,7.9
Montenegro,2015,Female,Vulnerable Employment,12.71826579
Montenegro,2015,Male,Vulnerable Employment,20.36782693
Morocco,2015,Female,Employment to population ratio,21.858
Morocco,2015,Male,Employment to population ratio,64.134
Morocco,2015,Female,Labour Force Participation Rate,24.398
Morocco,2015,Male,Labour Force Participation Rate,70.577
Morocco,2015,Female,Vulnerable Employment,62.76889643
Morocco,2015,Male,Vulnerable Employment,45.70435243
Mozambique,2015,Female,Employment to population ratio,75.238
Mozambique,2015,Male,Employment to population ratio,77.534
Mozambique,2015,Female,Labour Force Participation Rate,78.115
Mozambique,2015,Male,Labour Force Participation Rate,80.065
Mozambique,2015,Female,Vulnerable Employment,93.21654753
Mozambique,2015,Male,Vulnerable Employment,74.15027519
Myanmar,2015,Female,Employment to population ratio,50.348
Myanmar,2015,Male,Employment to population ratio,78.437
Myanmar,2015,Female,Labour Force Participation Rate,50.81
